QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1930,Unique Length-3 Palindromic Subsequences,unique-length-3-palindromic-subsequences,Medium,66.07877504,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
3075,Maximize Happiness of Selected Children,maximize-happiness-of-selected-children,Medium,55.02707237,False,"array,greedy,sorting",algorithms
1934,Confirmation Rate,confirmation-rate,Medium,59.4444851,False,database,database
3239,Minimum Number of Flips to Make Binary Grid Palindromic I,minimum-number-of-flips-to-make-binary-grid-palindromic-i,Medium,78.12822656,False,"array,two-pointers,matrix",algorithms
1631,Path With Minimum Effort,path-with-minimum-effort,Medium,60.25011279,False,"array,binary-search,depth-first-search,breadth-first-search,union-find,heap-priority-queue,matrix",algorithms
3281,Maximize Score of Numbers in Ranges,maximize-score-of-numbers-in-ranges,Medium,32.82369804,False,"array,binary-search,greedy,sorting",algorithms
3011,Find if Array Can Be Sorted,find-if-array-can-be-sorted,Medium,51.65557055,False,"array,bit-manipulation,sorting",algorithms
1936,Add Minimum Number of Rungs,add-minimum-number-of-rungs,Medium,43.03512241,False,"array,greedy",algorithms
3240,Minimum Number of Flips to Make Binary Grid Palindromic II,minimum-number-of-flips-to-make-binary-grid-palindromic-ii,Medium,22.949935,False,"array,two-pointers,matrix",algorithms
1937,Maximum Number of Points with Cost,maximum-number-of-points-with-cost,Medium,42.93271119,False,"array,dynamic-programming,matrix",algorithms
3012,Minimize Length of Array Using Operations,minimize-length-of-array-using-operations,Medium,35.41338139,False,"array,math,greedy,number-theory",algorithms
1942,The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,Medium,42.66565981,False,"array,hash-table,heap-priority-queue",algorithms
3071,Minimum Operations to Write the Letter Y on a Grid,minimum-operations-to-write-the-letter-y-on-a-grid,Medium,63.11408851,False,"array,hash-table,matrix,counting",algorithms
3275,K-th Nearest Obstacle Queries,k-th-nearest-obstacle-queries,Medium,47.42234457,False,"array,heap-priority-queue",algorithms
3070,Count Submatrices with Top-Left Element and Sum Less Than k,count-submatrices-with-top-left-element-and-sum-less-than-k,Medium,59.63962324,False,"array,matrix,prefix-sum",algorithms
2049,Count Nodes With the Highest Score,count-nodes-with-the-highest-score,Medium,50.10409195,False,"array,tree,depth-first-search,binary-tree",algorithms
2048,Next Greater Numerically Balanced Number,next-greater-numerically-balanced-number,Medium,48.77019656,False,"math,backtracking,enumeration",algorithms
2038,Remove Colored Pieces if Both Neighbors are the Same Color,remove-colored-pieces-if-both-neighbors-are-the-same-color,Medium,62.81847889,False,"math,string,greedy,game-theory",algorithms
1641,Count Sorted Vowel Strings,count-sorted-vowel-strings,Medium,78.62219317,False,"math,dynamic-programming,combinatorics",algorithms
2034,Stock Price Fluctuation ,stock-price-fluctuation,Medium,48.62733096,False,"hash-table,design,heap-priority-queue,data-stream,ordered-set",algorithms
2024,Maximize the Confusion of an Exam,maximize-the-confusion-of-an-exam,Medium,67.51532067,False,"string,binary-search,sliding-window,prefix-sum",algorithms
1992,Find All Groups of Farmland,find-all-groups-of-farmland,Medium,75.79178843,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
3030,Find the Grid of Region Average,find-the-grid-of-region-average,Medium,44.31620694,False,"array,matrix",algorithms
3029,Minimum Time to Revert Word to Initial State I,minimum-time-to-revert-word-to-initial-state-i,Medium,41.13134206,False,"string,rolling-hash,string-matching,hash-function",algorithms
1657,Determine if Two Strings Are Close,determine-if-two-strings-are-close,Medium,54.43535155,False,"hash-table,string,sorting,counting",algorithms
2023,Number of Pairs of Strings With Concatenation Equal to Target,number-of-pairs-of-strings-with-concatenation-equal-to-target,Medium,75.09654572,False,"array,hash-table,string,counting",algorithms
1993,Operations on Tree,operations-on-tree,Medium,46.31745946,False,"array,hash-table,tree,depth-first-search,breadth-first-search,design",algorithms
3021,Alice and Bob Playing Flower Game,alice-and-bob-playing-flower-game,Medium,47.81680854,False,math,algorithms
1996,The Number of Weak Characters in the Game,the-number-of-weak-characters-in-the-game,Medium,44.05449559,False,"array,stack,greedy,sorting,monotonic-stack",algorithms
1647,Minimum Deletions to Make Character Frequencies Unique,minimum-deletions-to-make-character-frequencies-unique,Medium,61.26806428,False,"hash-table,string,greedy,sorting",algorithms
1997,First Day Where You Have Been in All the Rooms,first-day-where-you-have-been-in-all-the-rooms,Medium,37.86389124,False,"array,dynamic-programming",algorithms
3026,Maximum Good Subarray Sum,maximum-good-subarray-sum,Medium,18.8746705,False,"array,hash-table,prefix-sum",algorithms
2001,Number of Pairs of Interchangeable Rectangles,number-of-pairs-of-interchangeable-rectangles,Medium,50.31705733,False,"array,hash-table,math,counting,number-theory",algorithms
2002,Maximum Product of the Length of Two Palindromic Subsequences,maximum-product-of-the-length-of-two-palindromic-subsequences,Medium,60.42290124,False,"string,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1654,Minimum Jumps to Reach Home,minimum-jumps-to-reach-home,Medium,29.61108592,False,"array,dynamic-programming,breadth-first-search",algorithms
3025,Find the Number of Ways to Place People I,find-the-number-of-ways-to-place-people-i,Medium,41.36625176,False,"array,math,geometry,sorting,enumeration",algorithms
2007,Find Original Array From Doubled Array,find-original-array-from-doubled-array,Medium,40.51129239,False,"array,hash-table,greedy,sorting",algorithms
2018,Check if Word Can Be Placed In Crossword,check-if-word-can-be-placed-in-crossword,Medium,49.82360559,False,"array,matrix,enumeration",algorithms
2008,Maximum Earnings From Taxi,maximum-earnings-from-taxi,Medium,44.34766194,False,"array,hash-table,binary-search,dynamic-programming,sorting",algorithms
2017,Grid Game,grid-game,Medium,46.25095844,False,"array,matrix,prefix-sum",algorithms
1653,Minimum Deletions to Make String Balanced,minimum-deletions-to-make-string-balanced,Medium,65.8132463,False,"string,dynamic-programming,stack",algorithms
3259,Maximum Energy Boost From Two Drinks,maximum-energy-boost-from-two-drinks,Medium,48.75691551,False,"array,dynamic-programming",algorithms
1648,Sell Diminishing-Valued Colored Balls,sell-diminishing-valued-colored-balls,Medium,30.0002346,False,"array,math,binary-search,greedy,sorting,heap-priority-queue",algorithms
2012,Sum of Beauty in the Array,sum-of-beauty-in-the-array,Medium,48.53342833,False,array,algorithms
2013,Detect Squares,detect-squares,Medium,51.27958211,False,"array,hash-table,design,counting",algorithms
3020,Find the Maximum Number of Elements in Subset,find-the-maximum-number-of-elements-in-subset,Medium,24.82935258,False,"array,hash-table,enumeration",algorithms
1986,Minimum Number of Work Sessions to Finish the Tasks,minimum-number-of-work-sessions-to-finish-the-tasks,Medium,33.33740936,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1658,Minimum Operations to Reduce X to Zero,minimum-operations-to-reduce-x-to-zero,Medium,39.79347664,False,"array,hash-table,binary-search,sliding-window,prefix-sum",algorithms
1921,Eliminate Maximum Number of Monsters,eliminate-maximum-number-of-monsters,Medium,50.92596434,False,"array,greedy,sorting",algorithms
1963,Minimum Number of Swaps to Make the String Balanced,minimum-number-of-swaps-to-make-the-string-balanced,Medium,72.0615555,False,"two-pointers,string,stack,greedy",algorithms
3044,Most Frequent Prime,most-frequent-prime,Medium,48.3833112,False,"array,hash-table,math,matrix,counting,enumeration,number-theory",algorithms
2033,Minimum Operations to Make a Uni-Value Grid,minimum-operations-to-make-a-uni-value-grid,Medium,53.52678471,False,"array,math,sorting,matrix",algorithms
3043,Find the Length of the Longest Common Prefix,find-the-length-of-the-longest-common-prefix,Medium,36.22683396,False,"array,hash-table,string,trie",algorithms
1968,Array With Elements Not Equal to Average of Neighbors,array-with-elements-not-equal-to-average-of-neighbors,Medium,50.39149598,False,"array,greedy,sorting",algorithms
1969,Minimum Non-Zero Product of the Array Elements,minimum-non-zero-product-of-the-array-elements,Medium,35.79749237,False,"math,greedy,recursion",algorithms
3243,Shortest Distance After Road Addition Queries I,shortest-distance-after-road-addition-queries-i,Medium,47.28256798,False,"array,breadth-first-search,graph",algorithms
3265,Count Almost Equal Pairs I,count-almost-equal-pairs-i,Medium,36.73545442,False,"array,hash-table,sorting,counting,enumeration",algorithms
3040,Maximum Number of Operations With the Same Score II,maximum-number-of-operations-with-the-same-score-ii,Medium,33.57934191,False,"array,dynamic-programming,memoization",algorithms
2029,Stone Game IX,stone-game-ix,Medium,28.85016287,False,"array,math,greedy,counting,game-theory",algorithms
3039,Apply Operations to Make String Empty,apply-operations-to-make-string-empty,Medium,56.86778198,False,"array,hash-table,sorting,counting",algorithms
1642,Furthest Building You Can Reach,furthest-building-you-can-reach,Medium,49.90376843,False,"array,greedy,heap-priority-queue",algorithms
3015,Count the Number of Houses at a Certain Distance I,count-the-number-of-houses-at-a-certain-distance-i,Medium,56.53330283,False,"breadth-first-search,graph,prefix-sum",algorithms
1975,Maximum Matrix Sum,maximum-matrix-sum,Medium,50.04885072,False,"array,greedy,matrix",algorithms
1976,Number of Ways to Arrive at Destination,number-of-ways-to-arrive-at-destination,Medium,27.71858835,False,"dynamic-programming,graph,topological-sort,shortest-path",algorithms
1663,Smallest String With A Given Numeric Value,smallest-string-with-a-given-numeric-value,Medium,66.90566588,False,"string,greedy",algorithms
3249,Count the Number of Good Nodes,count-the-number-of-good-nodes,Medium,55.65707189,False,"tree,depth-first-search",algorithms
3254,Find the Power of K-Size Subarrays I,find-the-power-of-k-size-subarrays-i,Medium,53.66304533,False,"array,sliding-window",algorithms
3255,Find the Power of K-Size Subarrays II,find-the-power-of-k-size-subarrays-ii,Medium,26.36719407,False,"array,sliding-window",algorithms
2028,Find Missing Observations,find-missing-observations,Medium,57.57284753,False,"array,math,simulation",algorithms
3016,Minimum Number of Pushes to Type Word II,minimum-number-of-pushes-to-type-word-ii,Medium,80.71651772,False,"hash-table,string,greedy,sorting,counting",algorithms
1980,Find Unique Binary String,find-unique-binary-string,Medium,74.70637431,False,"array,hash-table,string,backtracking",algorithms
3035,Maximum Palindromes After Operations,maximum-palindromes-after-operations,Medium,42.86625127,False,"array,hash-table,string,greedy,sorting,counting",algorithms
1981,Minimize the Difference Between Target and Chosen Elements,minimize-the-difference-between-target-and-chosen-elements,Medium,35.30738066,False,"array,dynamic-programming,matrix",algorithms
3034,Number of Subarrays That Match a Pattern I,number-of-subarrays-that-match-a-pattern-i,Medium,67.02005658,False,"array,rolling-hash,string-matching,hash-function",algorithms
1985,Find the Kth Largest Integer in the Array,find-the-kth-largest-integer-in-the-array,Medium,45.86229704,False,"array,string,divide-and-conquer,sorting,heap-priority-queue,quickselect",algorithms
1664,Ways to Make a Fair Array,ways-to-make-a-fair-array,Medium,63.77264799,False,"array,prefix-sum",algorithms
3080,Mark Elements on Array by Performing Queries,mark-elements-on-array-by-performing-queries,Medium,49.42180914,False,"array,hash-table,sorting,heap-priority-queue,simulation",algorithms
3092,Most Frequent IDs,most-frequent-ids,Medium,42.72258065,False,"array,hash-table,heap-priority-queue,ordered-set",algorithms
1915,Number of Wonderful Substrings,number-of-wonderful-substrings,Medium,66.93689728,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
3137,Minimum Number of Operations to Make Word K-Periodic,minimum-number-of-operations-to-make-word-k-periodic,Medium,62.80180762,False,"hash-table,string,counting",algorithms
1817,Finding the Users Active Minutes,finding-the-users-active-minutes,Medium,80.52343031,False,"array,hash-table",algorithms
3195,Find the Minimum Area to Cover All Ones I,find-the-minimum-area-to-cover-all-ones-i,Medium,73.93419489,False,"array,matrix",algorithms
3138,Minimum Length of Anagram Concatenation,minimum-length-of-anagram-concatenation,Medium,41.92685769,False,"hash-table,string,counting",algorithms
1814,Count Nice Pairs in an Array,count-nice-pairs-in-an-array,Medium,48.69823389,False,"array,hash-table,math,counting",algorithms
1733,Minimum Number of People to Teach,minimum-number-of-people-to-teach,Medium,43.13165412,False,"array,hash-table,greedy",algorithms
1813,Sentence Similarity III,sentence-similarity-iii,Medium,33.65901319,False,"array,two-pointers,string",algorithms
3143,Maximum Points Inside the Square,maximum-points-inside-the-square,Medium,39.03292832,False,"array,hash-table,string,binary-search,sorting",algorithms
1734,Decode XORed Permutation,decode-xored-permutation,Medium,65.39353703,False,"array,bit-manipulation",algorithms
3192,Minimum Operations to Make Binary Array Elements Equal to One II,minimum-operations-to-make-binary-array-elements-equal-to-one-ii,Medium,65.29155171,False,"array,dynamic-programming,greedy",algorithms
1807,Evaluate the Bracket Pairs of a String,evaluate-the-bracket-pairs-of-a-string,Medium,67.1801671,False,"array,hash-table,string",algorithms
3144,Minimum Substring Partition of Equal Character Frequency,minimum-substring-partition-of-equal-character-frequency,Medium,41.05438931,False,"hash-table,string,dynamic-programming,counting",algorithms
1737,Change Minimum Characters to Satisfy One of Three Conditions,change-minimum-characters-to-satisfy-one-of-three-conditions,Medium,36.86551544,False,"hash-table,string,counting,prefix-sum",algorithms
1806,Minimum Number of Operations to Reinitialize a Permutation,minimum-number-of-operations-to-reinitialize-a-permutation,Medium,72.93054057,False,"array,math,simulation",algorithms
3191,Minimum Operations to Make Binary Array Elements Equal to One I,minimum-operations-to-make-binary-array-elements-equal-to-one-i,Medium,71.0201703,False,"array,bit-manipulation,queue,sliding-window,prefix-sum",algorithms
